,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43,val44,lab44,val45,lab45,val46,lab46,val47,lab47,val48,lab48,val49,lab49,val50,lab50,val51,lab51,val52,lab52,val53,lab53,val54,lab54,val55,lab55,val56,lab56,val57,lab57,val58,lab58,val59,lab59,val60,lab60,val61,lab61,val62,lab62,val63,lab63,val64,lab64,val65,lab65,val66,lab66,val67,lab67,val68,lab68,val69,lab69,val70,lab70,val71,lab71,val72,lab72,val73,lab73,val74,lab74,val75,lab75,val76,lab76,val77,lab77,val78,lab78,val79,lab79,val80,lab80,val81,lab81,val82,lab82,val83,lab83,val84,lab84,val85,lab85,val86,lab86,val87,lab87,val88,lab88,val89,lab89,val90,lab90,val91,lab91,val92,lab92,val93,lab93,val94,lab94,val95,lab95,val96,lab96,val97,lab97,val98,lab98,val99,lab99,val100,lab100
336,8162,m4c29,How much child support you receive from other father(s) in past 12 months?,C29.        About how much child support did you receive from (the father/those fathers) in the past twelve months?,C29.        About how much child support did you receive from (the father/those fathers) in the past twelve months?,-2,DON’T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,8163,m4c29a,How much child support you receive from other father(s) in past 12 months? (rang,C29.        About how much child support did you receive from (the father/those fathers) in the past twelve months?,C29A.      I just need to have a range.  Can you tell me if it was . . .,1,"Less than $500,",2,"$500 to $1,000,",3,"$1,001 to $2,000,",4,"$2,001 to $3,000,",5,"$3,001 to $4,000,",6,"$4,001 to $5,000,",7,"$5,001 to $10,000, or",8,"More than $10,000?",-2,DON'T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,8164,m4c30,Has father had any children with another woman in the last 2 years?,C30.        Has father had any children with another woman (since [DATE OF LAST INTERVIEW/during the last two years)?,C30.        Has father had any children with another woman (since [DATE OF LAST INTERVIEW/during the last two years)?,1,YES,2,NO,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,8165,m4c31,How many children did father have with other women during the last 2 years?,C31.        How many children did (FATHER) have with other women (since [DATE OF LAST INTERVIEW/during the last two years)?,C31.        How many children did (FATHER) have with other women (since [DATE OF LAST INTERVIEW/during the last two years)?,-2,DON’T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,8166,m4c31a,Does father live with any of the children he's had with other women?,C31.        How many children did (FATHER) have with other women (since [DATE OF LAST INTERVIEW/during the last two years)?,C31A.      Does father live with any of the children he’s had with other women?,1,YES,2,NO,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,8167,m4c32,Does father pay child support for other child(ren)?,C32.        Does he pay child support for (that/any of these) child(ren)?,C32.        Does he pay child support for (that/any of these) child(ren)?,1,YES,2,NO,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,8168,m4c33,INT CHK: IS MOTHER LIVING WITH FATHER ALL/monthsT/SOME OF THE TIME?,"C33.        IS MOTHER LIVING WITH FATHER ALL, MOST, OR SOME OF THE TIME?  (A4A1=1 OR 2)","C33.        IS MOTHER LIVING WITH FATHER ALL, MOST, OR SOME OF THE TIME?  (A4A1=1 OR 2)",1  -->  GO TO C36,YES,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,8169,m4c34,Is father living with or married to another woman?,C34.        Is (FATHER) living with or married to another woman?,C34.        Is (FATHER) living with or married to another woman?,1,YES,2,NO,-2,DON’T KNOW,1,0 – 10 MILES,2,11 – 30 MILES,3,31 – 60 MILES,4,61 – 100 MILES,5,101 MILES OR MORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,8170,m4c35b,Approximately how many miles from your home does father live?,C35.        NOT FOR PUBLIC RELEASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,8171,m4c36,"What father doing last week-working a reg job, school, or something else?","C36.        What was (FATHER) doing most of last week—working at a regular job, going to school, or something else?","C36.        What was (FATHER) doing most of last week—working at a regular job, going to school, or something else?",1,WORKING AT A REGULAR JOB,2,LOOKING FOR WORK,3,IN SCHOOL,4,UNABLE TO WORK,5  -->  GO TO C37A,IN JAIL/PRISON,6,STAY AT HOME PARENT/HOMEMAKER,7,WORKING AND IN SCHOOL,8,OTHER (NOT SPECIFIED),0,NOTHING,-2,DON’T KNOW,101,ON DISABILITY,102,HALFWAY HOUSE/REHAB,103,MILITARY,104,RETIRED,105,ON VACATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,8172,m4c37,Has father spent any time in jail in the past two years?,C37.        Has (FATHER) spent any time in jail (since [DATE OF LAST INTERVIEW]/in the past two years)?,C37.        Has (FATHER) spent any time in jail (since [DATE OF LAST INTERVIEW]/in the past two years)?,1,YES,2  -->  GO TO C38,NO,3,FATHER IS CURRENTLY IN JAIL,-2  -->  GO TO C38,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,8173,m4c37a_1,What was father in jail for: aggravated assault/rape/murder,C37A.        What (is/was) (FATHER) in jail for?,C37A.        What (is/was) (FATHER) in jail for?,,"AGGRAVATED   ASSAULT/RAPE/MURDER (An attack on a person with a weapon or hands, e",,"ROBBERY/THEFT/LARCENY   (Taking something from someone with or without using a weapon; forgery,   fraud, embezzlement, bad checks; shoplifting)",,"POSSESSION,   USE, OR SALE OF MARIJUANA, COCAINE, OR OTHER ILLICIT DRUGS",,"MAJOR   TRAFFIC OFFENSE (Driving under the influence of alcohol or other drug, DWI,   DUI, reckless driving, driving without a license)",,NON-PAYMENT   OF CHILD SUPPORT,,PAROLE OR   PROBATION VIOLATION,,SIMPLE   ASSAULT,,OTHER (NOT   SPECIFIED),,DON’T KNOW,,REFUSED,,DOMESTIC   VIOLENCE,,WEAPONS   POSSESSION,,TRAFFIC TICKETS,,PROPERTY   OFFENSE,,ALCOHOL   RELATED,,IMMIGRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,8174,m4c37a_2,What was father in jail for: robbery/theft/larceny,C37A.        What (is/was) (FATHER) in jail for?,C37A.        What (is/was) (FATHER) in jail for?,,"AGGRAVATED   ASSAULT/RAPE/MURDER (An attack on a person with a weapon or hands, e",,"ROBBERY/THEFT/LARCENY   (Taking something from someone with or without using a weapon; forgery,   fraud, embezzlement, bad checks; shoplifting)",,"POSSESSION,   USE, OR SALE OF MARIJUANA, COCAINE, OR OTHER ILLICIT DRUGS",,"MAJOR   TRAFFIC OFFENSE (Driving under the influence of alcohol or other drug, DWI,   DUI, reckless driving, driving without a license)",,NON-PAYMENT   OF CHILD SUPPORT,,PAROLE OR   PROBATION VIOLATION,,SIMPLE   ASSAULT,,OTHER (NOT   SPECIFIED),,DON’T KNOW,,REFUSED,,DOMESTIC   VIOLENCE,,WEAPONS   POSSESSION,,TRAFFIC TICKETS,,PROPERTY   OFFENSE,,ALCOHOL   RELATED,,IMMIGRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,8175,m4c37a_3,What father in jail for: possession/use/sale marijuana/cocaine/other drugs,C37A.        What (is/was) (FATHER) in jail for?,C37A.        What (is/was) (FATHER) in jail for?,,"AGGRAVATED   ASSAULT/RAPE/MURDER (An attack on a person with a weapon or hands, e",,"ROBBERY/THEFT/LARCENY   (Taking something from someone with or without using a weapon; forgery,   fraud, embezzlement, bad checks; shoplifting)",,"POSSESSION,   USE, OR SALE OF MARIJUANA, COCAINE, OR OTHER ILLICIT DRUGS",,"MAJOR   TRAFFIC OFFENSE (Driving under the influence of alcohol or other drug, DWI,   DUI, reckless driving, driving without a license)",,NON-PAYMENT   OF CHILD SUPPORT,,PAROLE OR   PROBATION VIOLATION,,SIMPLE   ASSAULT,,OTHER (NOT   SPECIFIED),,DON’T KNOW,,REFUSED,,DOMESTIC   VIOLENCE,,WEAPONS   POSSESSION,,TRAFFIC TICKETS,,PROPERTY   OFFENSE,,ALCOHOL   RELATED,,IMMIGRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,8176,m4c37a_4,What was father in jail for: major traffic offense,C37A.        What (is/was) (FATHER) in jail for?,C37A.        What (is/was) (FATHER) in jail for?,,"AGGRAVATED   ASSAULT/RAPE/MURDER (An attack on a person with a weapon or hands, e",,"ROBBERY/THEFT/LARCENY   (Taking something from someone with or without using a weapon; forgery,   fraud, embezzlement, bad checks; shoplifting)",,"POSSESSION,   USE, OR SALE OF MARIJUANA, COCAINE, OR OTHER ILLICIT DRUGS",,"MAJOR   TRAFFIC OFFENSE (Driving under the influence of alcohol or other drug, DWI,   DUI, reckless driving, driving without a license)",,NON-PAYMENT   OF CHILD SUPPORT,,PAROLE OR   PROBATION VIOLATION,,SIMPLE   ASSAULT,,OTHER (NOT   SPECIFIED),,DON’T KNOW,,REFUSED,,DOMESTIC   VIOLENCE,,WEAPONS   POSSESSION,,TRAFFIC TICKETS,,PROPERTY   OFFENSE,,ALCOHOL   RELATED,,IMMIGRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,8177,m4c37a_5,What was father in jail for: non-payment of child support,C37A.        What (is/was) (FATHER) in jail for?,C37A.        What (is/was) (FATHER) in jail for?,,"AGGRAVATED   ASSAULT/RAPE/MURDER (An attack on a person with a weapon or hands, e",,"ROBBERY/THEFT/LARCENY   (Taking something from someone with or without using a weapon; forgery,   fraud, embezzlement, bad checks; shoplifting)",,"POSSESSION,   USE, OR SALE OF MARIJUANA, COCAINE, OR OTHER ILLICIT DRUGS",,"MAJOR   TRAFFIC OFFENSE (Driving under the influence of alcohol or other drug, DWI,   DUI, reckless driving, driving without a license)",,NON-PAYMENT   OF CHILD SUPPORT,,PAROLE OR   PROBATION VIOLATION,,SIMPLE   ASSAULT,,OTHER (NOT   SPECIFIED),,DON’T KNOW,,REFUSED,,DOMESTIC   VIOLENCE,,WEAPONS   POSSESSION,,TRAFFIC TICKETS,,PROPERTY   OFFENSE,,ALCOHOL   RELATED,,IMMIGRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,8178,m4c37a_6,What was father in jail for: parole or probation violation,C37A.        What (is/was) (FATHER) in jail for?,C37A.        What (is/was) (FATHER) in jail for?,,"AGGRAVATED   ASSAULT/RAPE/MURDER (An attack on a person with a weapon or hands, e",,"ROBBERY/THEFT/LARCENY   (Taking something from someone with or without using a weapon; forgery,   fraud, embezzlement, bad checks; shoplifting)",,"POSSESSION,   USE, OR SALE OF MARIJUANA, COCAINE, OR OTHER ILLICIT DRUGS",,"MAJOR   TRAFFIC OFFENSE (Driving under the influence of alcohol or other drug, DWI,   DUI, reckless driving, driving without a license)",,NON-PAYMENT   OF CHILD SUPPORT,,PAROLE OR   PROBATION VIOLATION,,SIMPLE   ASSAULT,,OTHER (NOT   SPECIFIED),,DON’T KNOW,,REFUSED,,DOMESTIC   VIOLENCE,,WEAPONS   POSSESSION,,TRAFFIC TICKETS,,PROPERTY   OFFENSE,,ALCOHOL   RELATED,,IMMIGRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,8179,m4c37a_7,What was father in jail for: simple assault,C37A.        What (is/was) (FATHER) in jail for?,C37A.        What (is/was) (FATHER) in jail for?,,"AGGRAVATED   ASSAULT/RAPE/MURDER (An attack on a person with a weapon or hands, e",,"ROBBERY/THEFT/LARCENY   (Taking something from someone with or without using a weapon; forgery,   fraud, embezzlement, bad checks; shoplifting)",,"POSSESSION,   USE, OR SALE OF MARIJUANA, COCAINE, OR OTHER ILLICIT DRUGS",,"MAJOR   TRAFFIC OFFENSE (Driving under the influence of alcohol or other drug, DWI,   DUI, reckless driving, driving without a license)",,NON-PAYMENT   OF CHILD SUPPORT,,PAROLE OR   PROBATION VIOLATION,,SIMPLE   ASSAULT,,OTHER (NOT   SPECIFIED),,DON’T KNOW,,REFUSED,,DOMESTIC   VIOLENCE,,WEAPONS   POSSESSION,,TRAFFIC TICKETS,,PROPERTY   OFFENSE,,ALCOHOL   RELATED,,IMMIGRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,8180,m4c37a_8,What was father in jail for: other,C37A.        What (is/was) (FATHER) in jail for?,C37A.        What (is/was) (FATHER) in jail for?,,"AGGRAVATED   ASSAULT/RAPE/MURDER (An attack on a person with a weapon or hands, e",,"ROBBERY/THEFT/LARCENY   (Taking something from someone with or without using a weapon; forgery,   fraud, embezzlement, bad checks; shoplifting)",,"POSSESSION,   USE, OR SALE OF MARIJUANA, COCAINE, OR OTHER ILLICIT DRUGS",,"MAJOR   TRAFFIC OFFENSE (Driving under the influence of alcohol or other drug, DWI,   DUI, reckless driving, driving without a license)",,NON-PAYMENT   OF CHILD SUPPORT,,PAROLE OR   PROBATION VIOLATION,,SIMPLE   ASSAULT,,OTHER (NOT   SPECIFIED),,DON’T KNOW,,REFUSED,,DOMESTIC   VIOLENCE,,WEAPONS   POSSESSION,,TRAFFIC TICKETS,,PROPERTY   OFFENSE,,ALCOHOL   RELATED,,IMMIGRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,8181,m4c37b,INT CHK: IS FATHER CURRENTLY IN JAIL?,C37.        Has (FATHER) spent any time in jail (since [DATE OF LAST INTERVIEW]/in the past two years)?,C37B.        IS FATHER CURRENTLY IN JAIL?,1  -->  GO TO C37D,YES,2,NO,-2,DON'T KNOW,-2,DON'T KNOW,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,8182,m4c37c1,How long did he spend in jail/prison? (years),C37.        Has (FATHER) spent any time in jail (since [DATE OF LAST INTERVIEW]/in the past two years)?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,8183,m4c37c2,How long did he spend in jail/prison? (months),C37.        Has (FATHER) spent any time in jail (since [DATE OF LAST INTERVIEW]/in the past two years)?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,8184,m4c37c3,How long did he spend in jail/prison? (weeks),C37.        Has (FATHER) spent any time in jail (since [DATE OF LAST INTERVIEW]/in the past two years)?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,8185,m4c37c4,How long did he spend in jail/prison? (days),C37.        Has (FATHER) spent any time in jail (since [DATE OF LAST INTERVIEW]/in the past two years)?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,8186,m4c37d2,When did father go to jail/prison? (year),C37.        Has (FATHER) spent any time in jail (since [DATE OF LAST INTERVIEW]/in the past two years)?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,8187,m4c37e2,When will father be released from jail/prison? (year),C37.        Has (FATHER) spent any time in jail (since [DATE OF LAST INTERVIEW]/in the past two years)?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,8188,m4c38,Father have phys/mental health condit limit the kind/amt work can do?,C38.        Does (FATHER) have any physical or mental health conditions that limit the kind or amount of work he can do?,C38.        Does (FATHER) have any physical or mental health conditions that limit the kind or amount of work he can do?,1,YES,2,NO,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,8189,m4c39,"Father have problems keeping job, getting along fam/friends b/c alc/drugs?",C39.        Does (FATHER) have problems such as keeping a job or getting along with family and friends because of alcohol or drug use?,C39.        Does (FATHER) have problems such as keeping a job or getting along with family and friends because of alcohol or drug use?,1,YES,2,NO,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,8190,m4c40a,Agree/disagree: Father often says/does things w/o considering consequences,"C40.        Next, I’m going to read some statements that describe how (FATHER) may behave.  For each statement, please tell me whether you strongly agree, agree, disagree, or strongly disagree that this is like (FATHER).",C40A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,8191,m4c40b,Agree/disagree: Father often gets into trouble b/c doesn't think before acts,"C40.        Next, I’m going to read some statements that describe how (FATHER) may behave.  For each statement, please tell me whether you strongly agree, agree, disagree, or strongly disagree that this is like (FATHER).",C40B.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,8192,m4c41a,True/not true: father does things that may cause trouble with the law?,"C41.        Next I’m going to read activities that may describe (FATHER).  Please tell me whether each statement is very true, somewhat true, or not true of (FATHER).",C41A.,,He does things that   may cause trouble with the law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,8193,m4c41b,True/not true: father lies or treats?,"C41.        Next I’m going to read activities that may describe (FATHER).  Please tell me whether each statement is very true, somewhat true, or not true of (FATHER).",C41B.,,He lies or cheats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,8194,m4c41c,True/not true: father frequently gets into fights?,"C41.        Next I’m going to read activities that may describe (FATHER).  Please tell me whether each statement is very true, somewhat true, or not true of (FATHER).",C41C.,,He frequently gets   into fights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
