,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43,val44,lab44,val45,lab45,val46,lab46,val47,lab47,val48,lab48,val49,lab49,val50,lab50,val51,lab51,val52,lab52,val53,lab53,val54,lab54,val55,lab55,val56,lab56,val57,lab57
303,11060,f5f3,F3. Approximate value of home,"F3.       Approximately, how much do you think {you/they} could sell this home for today?","F3.       Approximately, how much do you think {you/they} could sell this home for today?",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,11061,f5f3a,F3A. Approximate amount owed on this house,"F3.       Approximately, how much do you think {you/they} could sell this home for today?","F3A.    Approximately, how much do {you/they} owe on this house?",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,11062,f5f3b,F3B. Monthly mortgage payments including taxes/insurance that are included,"F3.       Approximately, how much do you think {you/they} could sell this home for today?",F3B.    What are {your/their} monthly mortgage payments?  Please include taxes and any insurance payments that are included in the monthly payments.,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,11063,f5f3b1,F3B1. Name on the mortgage for this house,"F3.       Approximately, how much do you think {you/they} could sell this home for today?",F3B1.       Whose name is on the mortgage for this house?,1 -->  GO TO BOX F3C,FATHER’S NAME ONLY,2 -->  GO TO BOX F3C,ONLY,3 -->  GO TO BOX F3C,OR CURRENT PARTNER’S NAMES,4 -->  GO TO BOX F3C,MOTHER’S OR CURRENT PARTNER’S SIDE,5 -->  GO TO BOX F3C,SIDE,91 -->  GO TO BOX F3C,OTHER (SPECIFY),-1 -->  GO TO BOX F3C DON’T KNOW                                                                                  -2 -->  GO TO BOX F3C,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,11064,f5f4,Amount of rent paid each month,F4.            How much rent do you pay each month?,F4.            How much rent do you pay each month?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,11065,f5f4a,F4A. Name on the lease for this apartment/house/condo,F4.            How much rent do you pay each month?,F4A.         Whose name is on the lease for this (apartment/house/condo)?,1 -->  GO TO F4B,NAME ONLY,2 -->  GO TO F4B,ONLY,3 -->  GO TO F4B,OR CURRENT PARTNER’S NAMES,4 -->  GO TO F4B,MOTHER’S OR CURRENT PARTNER’S SIDE,5 -->  GO TO F4B,SIDE,91 -->  GO TO F4B,OTHER (SPECIFY),101 -->  GO TO F4B                           NOT APPLICABLE—DOES NOT,MOTHER AND HER RELATIVES,-10 -->  GO TO F4B,HAVE A LEASE,-1 -->  GO TO F4B,REFUSED,-2 -->  GO TO F4B,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,11066,f5f4b,F4B. Required to report your income and assets to your landlord annually,F4.            How much rent do you pay each month?,F4B.         Are you required to report your income and assets to your landlord on an annual basis?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,11067,f5f5,F5. Home is in a public housing project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,11068,f5f6,"F6. The federal, state, or local government helps to pay for your rent","F6.            Is the federal, state, or local government helping to pay for your rent?","F6.            Is the federal, state, or local government helping to pay for your rent?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,11069,f5f7a,"F7A. In the past twelve months, you received help from an employment office","F7.            In the past twelve months, have you received help from any of the following agencies or programs?",F7A.,,An   Employment Office?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,11070,f5f7b,"F7B. In the past twelve months, have you received help from a welfare office","F7.            In the past twelve months, have you received help from any of the following agencies or programs?",F7B.,,A   welfare office or welfare job placement?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,11071,f5f7c,"F7C. In the past twelve months, you received help from any other agency","F7.            In the past twelve months, have you received help from any of the following agencies or programs?",F7C.,,Any   other agency assistance?  (SPECIFY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,11072,f5f8a1,F8A1. Received income from welfare/TANF in last 12 months,"F8.            In the last twelve months, have you received income from …",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,11073,f5f8b1,F8B1. Number of months received income from welfare/TANF in last 12 months,"F8.            In the last twelve months, have you received income from …",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,11074,f5f8c1,F8C1. Approximate amount received in the last month you received welfare/TANF,"F8.            In the last twelve months, have you received income from …",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,11075,f5f8a2,F8A2. Received income from food stamps/EBT in last 12 months,"F8.            In the last twelve months, have you received income from …",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,11076,f5f8b2,F8B2. Number of months received income from food stamps/EBT in last 12 months,"F8.            In the last twelve months, have you received income from …",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,11077,f5f8c2,F8C2. Approximate amount received in the last month you received food stamps/EBT,"F8.            In the last twelve months, have you received income from …",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,11078,f5f8a3,F8A3. Received income from other assistance in last 12 months,"F8.            In the last twelve months, have you received income from …",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,11079,f5f8b3,F8B3. Number of months received income from other assistance in last 12 months,"F8.            In the last twelve months, have you received income from …",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,11080,f5f8c3,F8C3. Approximate amount received in the last month you received other assistanc,"F8.            In the last twelve months, have you received income from …",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,11081,f5f10,F10. Currently receiving welfare or TANF,F10.         Are you currently receiving welfare or TANF?,F10.         Are you currently receiving welfare or TANF?,1,YES,2  -->  GO TO F13,NO,-1 -->  GO TO F13,REFUSED,-2  -->  GO TO F13,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,11082,f5f11,F11. Length of time you have been receiving welfare this time,F11.         For how long have you been receiving welfare this time?,F11.         For how long have you been receiving welfare this time?,1 -->  GO TO F11A,GAVE NUMBER OF YEARS,2  -->  GO TO F11B,GAVE NUMBER OF MONTHS,-1 -->  GO TO BOX F15,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,11083,f5f11a,F11A. Number of years you have been receiving welfare this time,F11.         For how long have you been receiving welfare this time?,F11A.       [For how long have you been receiving welfare this time?],-1,REFUSED,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,11084,f5f11b,F11B. Number of months you been receiving welfare this time,F11.         For how long have you been receiving welfare this time?,F11B.       [For how long have you been receiving welfare this time?],-1,REFUSED,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,11085,f5f12,F12. Received welfare or TANF at any time over the last four years,F12.         Have you received welfare or TANF at any time over the last four years?,F12.         Have you received welfare or TANF at any time over the last four years?,1,YES,2  -->  GO TO BOX F15,NO,-1 -->  GO TO BOX F15,REFUSED,-2  -->  GO TO BOX F15,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,11086,f5f13,F13. Month you last received welfare or TANF,F13.         When did you last receive welfare or TANF?,F13.         When did you last receive welfare or TANF?,-1,REFUSED,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,11087,f5f13a,F13A. Year you last received welfare or TANF,F13.         When did you last receive welfare or TANF?,F13A.       [When did you last receive welfare or TANF?],-1,REFUSED,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,11088,f5f14,F14. Your decision to stop receiving welfare/TANF or welfare department stopped,"F14.         When you stopped receiving welfare or TANF benefits, was it your decision to leave welfare or did the welfare department stop your cash grant?","F14.         When you stopped receiving welfare or TANF benefits, was it your decision to leave welfare or did the welfare department stop your cash grant?",1,OWN DECISION,2  -->  GO TO F14B,CUT BY WELFARE DEPT,-1 -->  GO TO BOX F15,REFUSED,-2  -->  GO TO BOX F15,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,11089,f5f14a,F14A. Reason you decided to stop receiving cash aid,"F14.         When you stopped receiving welfare or TANF benefits, was it your decision to leave welfare or did the welfare department stop your cash grant?",F14A.       Why did you decide to stop receiving cash aid?,1 -->  GO TO BOX F15,GOT A JOB,2 -->  GO TO BOX F15,GOT A DIFFERENT OR BETTER JOB,3 -->  GO TO BOX F15,RAISE OR GOT MORE EARNINGS,4 -->  GO TO BOX F15,MARRIED/REMARRIED,5 -->  GO TO BOX F15,HELPED SUPPORT FAMILY,6 -->  GO TO BOX F15,MOVED IN WITH FAMILY,7 -->  GO TO BOX F15,OR STATE,8 -->  GO TO BOX F15,ON THE TIME CLOCK,9 -->  GO TO BOX F15,OTHER PARTICIPATION REQUIREMENTS,10 -->  GO TO BOX F15,COULDN’T STAND THE HASSLES,91 -->  GO TO BOX F15,OTHER (SPECIFY),-1 -->  GO TO BOX F15,REFUSED,-2 -->  GO TO BOX F15,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,11090,f5f14b,F14B. Reason the welfare office stopped or cut off your cash aid,"F14.         When you stopped receiving welfare or TANF benefits, was it your decision to leave welfare or did the welfare department stop your cash grant?",F14B.       Why did the welfare office stop or cut off your cash aid?,1 -->  GO TO BOX F15,FAMILY INELIGIBLE,2 -->  GO TO BOX F15,ASSETS WERE TOO HIGH,3 -->  GO TO BOX F15,LIMIT,4 -->  GO TO BOX F15,AND WAS CUT OFF/SANCTIONED,5 -->  GO TO BOX F15,MOVED IN WITH PARTNER,6 -->  GO TO BOX F15,MOVED IN WITH FAMILY,7 -->  GO TO BOX F15,OR STATE,91 -->  GO TO BOX F15,OTHER (SPECIFY),101 -->  GO TO BOX F15,AGENCY,-1 -->  GO TO BOX F15,REFUSED,-2 -->  GO TO BOX F15,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,11091,f5f16,F16. Required to do anything for welfare benefits,"F16.         Were you required to do anything, such as work, go to school, look for a job, or name the father of a child in return for your welfare benefits?","F16.         Were you required to do anything, such as work, go to school, look for a job, or name the father of a child in return for your welfare benefits?",1,YES,2  -->  GO TO F18D,NO,-1 -->  GO TO F18D,REFUSED,-2  -->  GO TO F18D,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,11092,f5f17,F17. Welfare reduced/cut in past 12 months because did not fulfill requirements,F17.         Were your welfare benefits reduced or cut at any time in the past twelve months because you did not fulfill these requirements?,F17.         Were your welfare benefits reduced or cut at any time in the past twelve months because you did not fulfill these requirements?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,11093,f5f18,F18. Ever a time in past 12 months you thought you might be eligible for welfare,F18.         Was there ever a time in the past twelve months that you thought you might be eligible for welfare?,F18.         Was there ever a time in the past twelve months that you thought you might be eligible for welfare?,1,YES,2  -->  GO TO F18D,NO,-1 -->  GO TO F18D,REFUSED,-2  -->  GO TO F18D,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,11094,f5f18a,F18A. You applied for welfare in the past 12 months,F18.         Was there ever a time in the past twelve months that you thought you might be eligible for welfare?,F18A.       Did you apply for welfare in the past twelve months?,1,"YES, APPLIED",2  -->  GO TO F18C,NOT FINISH APPLYING),-1 -->  GO TO F18D,REFUSED,-2  -->  GO TO F18D,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,11095,f5f18b,F18B. Result of welfare application,F18.         Was there ever a time in the past twelve months that you thought you might be eligible for welfare?,"F18B.  What happened with the application?  Was it turned down, did you get the benefits, or are you still waiting to hear?",1,TURNED DOWN,2,RECEIVED BENEFITS,3,STILL WAITING TO HEAR,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,11096,f5f18c,F18C. Reason you did not apply for welfare,F18.         Was there ever a time in the past twelve months that you thought you might be eligible for welfare?,"F18C.  Why didn’t you apply for welfare?  Was it because you didn’t know how to apply, you did not want to go on welfare, or some other reason?",CODE ONE,,1 -->  GO TO F18D,DIDN’T KNOW HOW,2 -->  GO TO F18D,DON’T WANT WELFARE,3 -->  GO TO F18D,NEVER GOT AROUND TO IT,91 -->  GO TO F18D,OTHER (SPECIFY),101 -->  GO TO F18D,"OTHER INCOME, DIDN’T THINK NEEDED IT",102 -->  GO TO F18D,THOUGHT WOULD BE DENIED,-1 -->  GO TO F18D,REFUSED,-2 -->  GO TO F18D,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,11097,f5f18d,F18D. You or child received Supplemental Security Income in the past 12 months,F18.         Was there ever a time in the past twelve months that you thought you might be eligible for welfare?,F18D.       Have you or {CHILD} received Supplemental Security Income (SSI) in the past twelve months?,1,YES,2  -->  GO TO BOX F19,NO,-1 -->  GO TO BOX F19,REFUSED,-2  -->  GO TO BOX F19,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,11098,f5f18e,Who received SSI in past 12 months,F18.         Was there ever a time in the past twelve months that you thought you might be eligible for welfare?,F18E.       Who has received SSI in the past twelve months?,1 -->  GO TO F18F,RESPONDENT,2 -->  GO TO F18F,CHILD,3 -->  GO TO F18F,BOTH RESPONDENT AND CHILD,91 -->  GO TO F18F,OTHER (SPECIFY),-1 -->  GO TO F18F,REFUSED,-2 -->  GO TO F18F,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,11099,f5f18f,Number of months received SSI in past 12 months,F18.         Was there ever a time in the past twelve months that you thought you might be eligible for welfare?,F18F.       How many months did {you/{CHILD}/you and {CHILD}/{OTHER}} receive SSI in the past twelve months?,-1,REFUSED,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,11100,f5f18g,Approximate amount received from SSI each month,F18.         Was there ever a time in the past twelve months that you thought you might be eligible for welfare?,F18G.       Approximately how much did {you/{CHILD}/you and {CHILD}/{OTHER}} receive each month?,-1,REFUSED,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,11101,f5f20,F20. Ever a time in past 12 months you might be eligible for food stamps/EBT,F20.         Was there ever a time in the past twelve months that you thought you might be eligible for food stamps or EBT (Electronic Bank Transfer)?,F20.         Was there ever a time in the past twelve months that you thought you might be eligible for food stamps or EBT (Electronic Bank Transfer)?,1,YES,2 -->  GO TO F21,NO,-1 --> GO TO F21,REFUSED,-2 -->  GO TO F21,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,11102,f5f20a,F20A. You applied for food stamps/EBT in the past 12 months,F20.         Was there ever a time in the past twelve months that you thought you might be eligible for food stamps or EBT (Electronic Bank Transfer)?,F20A.       Did you apply for food stamps or EBT (Electronic Bank Transfer) in the past twelve months?,1,"YES, APPLIED",2  -->  GO TO F21,NOT FINISH APPLYING),-1 -->  GO TO F21,REFUSED,-2  -->  GO TO F21,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,11103,f5f20b,F20B. Result of food stamps/EBT application,F20.         Was there ever a time in the past twelve months that you thought you might be eligible for food stamps or EBT (Electronic Bank Transfer)?,"F20B.       What happened with the application?  Was it turned down, did you get the food stamps or EBT (Electronic Bank Transfer), or are you still waiting to hear?",1 -->  GO TO F21,TURNED DOWN,2 -->  GO TO F21,RECEIVED BENEFITS,3 -->  GO TO F21,STILL WAITING TO HEAR,91 -->  GO TO F21,OTHER (SPECIFY),-1 -->  GO TO F21,REFUSED,-2 -->  GO TO F21,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,11104,f5f21,F21. Filled out a federal tax return for 2005 or 2006,F21.     Did you fill out a federal tax return for 2005 or 2006?,F21.     Did you fill out a federal tax return for 2005 or 2006?,1,YES,2,NO,3,"NOT YET, BUT WILL",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
