,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43,val44,lab44,val45,lab45,val46,lab46,val47,lab47,val48,lab48,val49,lab49,val50,lab50,val51,lab51,val52,lab52,val53,lab53,val54,lab54,val55,lab55,val56,lab56,val57,lab57
192,9992,m5b31,B31. Father has physical or mental health conditions that limit work,B31.         Does {FATHER} have any physical or mental health conditions that limit the kind or amount of work he can do?,B31.         Does {FATHER} have any physical or mental health conditions that limit the kind or amount of work he can do?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9993,m5b31a,B31A. Doctor or health professional told father he has/had asthma,B31.         Does {FATHER} have any physical or mental health conditions that limit the kind or amount of work he can do?,"B31A.  Has a doctor or other health professional ever told {FATHER} that he has or had asthma?  <!-- D([""mb"",""</font><br><font face\u003d\""Times New Roman\"">YES...........................<WBR>..............................<WBR>....1 </font><br><font face\u003d\""Times New Roman\"">NO............................<WBR>..............................<WBR>.....0\n </font><br><font face\u003d\""Times New Roman\"">DON’T KNOW..........................<WBR>...................d </font><br><font face\u003d\""Times New Roman\"">REFUSED.......................<WBR>............................r </font></p></div><br></div></div><br></div>\n"",0] ); D([""ma"",[0,""<table class\u003datt cellspacing\u003d0 cellpadding\u003d5 border\u003d0><tr><td><table cellspacing\u003d0 cellpadding\u003d0><tr><td><a target\u003d_blank href\u003d\""/mail/?attid\u003d0.1&disp\u003dattd&view\u003datt&th\u003d10ed2c94b0f5596e\""><img width\u003d16 height\u003d16 src\u003d\""/mail/images/doc.gif\""></a><td width\u003d7><td><b>ff_9YR__CORE</b><br>1732K    <a target\u003d_blank href\u003d\""/mail/?attid\u003d0.1&disp\u003dvah&view\u003datt&th\u003d10ed2c94b0f5596e\"">View as HTML</a> <a href \u003d\""/mail/?attid\u003d0.1&disp\u003dattd&view\u003datt&th\u003d10ed2c94b0f5596e\"">Download</a> </table></table>"",""10ed2c94b0f5596e""] ] ); D([""ce""]);  //-->","1&disp\u003dattd&view\u003datt&th\u003d10ed2c94b0f5596e\"">Download</a> </table></table>"",""10ed2c94b0f5596e""] ] ); D([""ce""]);  //-->",B31A,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9994,m5b32,B32. Father has problems because of alcohol or drug use,B32.         Does {FATHER} have problems such as keeping a job or getting along with family and friends because of alcohol or drug use?,B32.         Does {FATHER} have problems such as keeping a job or getting along with family and friends because of alcohol or drug use?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9995,m5c1,C1. Mother's relationship with father,"C1.           Now I’d like to ask you some questions about your relationship with {FATHER}.  In general, would you say that your relationship with him is excellent, very good, good, fair, or poor?","C1.           Now I’d like to ask you some questions about your relationship with {FATHER}.  In general, would you say that your relationship with him is excellent, very good, good, fair, or poor?",1,"Excellent,",2,"Very Good,",3,"Good,",4,"Fair, or",5,Poor?,-10,NEVER SEE HIM,-1,REFUSED,-2,DON’T KNOW,,A,,B,,C,,D,,E,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9996,m5c1a,C1A. How important that fathers provide regular financial support,"C1.           Now I’d like to ask you some questions about your relationship with {FATHER}.  In general, would you say that your relationship with him is excellent, very good, good, fair, or poor?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9997,m5c1b,C1B. How important that fathers teach children about life,"C1.           Now I’d like to ask you some questions about your relationship with {FATHER}.  In general, would you say that your relationship with him is excellent, very good, good, fair, or poor?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9998,m5c1c,C1C. How important that fathers provide direct care,"C1.           Now I’d like to ask you some questions about your relationship with {FATHER}.  In general, would you say that your relationship with him is excellent, very good, good, fair, or poor?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9999,m5c1d,C1D. How important that fathers show love and affection,"C1.           Now I’d like to ask you some questions about your relationship with {FATHER}.  In general, would you say that your relationship with him is excellent, very good, good, fair, or poor?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,10000,m5c1e,C1E. How important that fathers provide protection,"C1.           Now I’d like to ask you some questions about your relationship with {FATHER}.  In general, would you say that your relationship with him is excellent, very good, good, fair, or poor?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10001,m5c1f,C1F. How important that fathers serve as an authority figure,"C1.           Now I’d like to ask you some questions about your relationship with {FATHER}.  In general, would you say that your relationship with him is excellent, very good, good, fair, or poor?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10002,m5c2a,"C2A. When father is with child, he acts like father you want for child",C2.           The following questions are about how parents work together in raising a child.  Please tell me how often the following statements are true for you and {FATHER}.,C2A.,,"When   {FATHER} is with {CHILD}, he acts like the father you want for your child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10003,m5c2b,C2B. You can trust father to take good care of child,C2.           The following questions are about how parents work together in raising a child.  Please tell me how often the following statements are true for you and {FATHER}.,C2B.,,You   can trust {FATHER} to take good care of {CHILD},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10004,m5c2c,C2C. He respects the schedules and rules you make for child,C2.           The following questions are about how parents work together in raising a child.  Please tell me how often the following statements are true for you and {FATHER}.,C2C.,,He   respects the schedules and rules you make for {CHILD},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10005,m5c2d,C2D. He supports you in the way you want to raise child,C2.           The following questions are about how parents work together in raising a child.  Please tell me how often the following statements are true for you and {FATHER}.,C2D.,,He   supports you in the way you want to raise {CHILD},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10006,m5c2e,C2E. You and father talk about problems that come up with raising child,C2.           The following questions are about how parents work together in raising a child.  Please tell me how often the following statements are true for you and {FATHER}.,C2E.,,You   and {FATHER} talk about problems that come up with raising {CHILD},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10007,m5c2f,C2F. You can count on father to look after child for a few hours,C2.           The following questions are about how parents work together in raising a child.  Please tell me how often the following statements are true for you and {FATHER}.,C2F.,,You   can count on {FATHER} for help when you need someone to look after {CHILD}   for a few hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10008,m5c2g,C2G. You respect father's wishes about how child should be raised,C2.           The following questions are about how parents work together in raising a child.  Please tell me how often the following statements are true for you and {FATHER}.,C2G.,,You   respect {FATHER}’s wishes about how {CHILD} should be raised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10009,m5c2h,C2H. You are critical of the things father does with child,C2.           The following questions are about how parents work together in raising a child.  Please tell me how often the following statements are true for you and {FATHER}.,C2H.,,You   are critical of the things {FATHER} does with {CHILD},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10010,m5c3a,C3A. How often he looks after child when you need to do things,C3.      Fathers can help in many different ways.  Please tell me how often {FATHER} helps you with the following:,C3A.,,"How   often does he look after {CHILD} when you need to do things? Would you say he   helps you with this often, sometimes, rarely, or never?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10011,m5c3b,C3B. How often he runs errands for you like picking things up from the store,C3.      Fathers can help in many different ways.  Please tell me how often {FATHER} helps you with the following:,C3B.,,How   often does he run errands for you like picking things up from the store?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10012,m5c3c,C3C. How often he fixes things around your home,C3.      Fathers can help in many different ways.  Please tell me how often {FATHER} helps you with the following:,C3C.,,"How   often does he fix things around your home, paint, or help make it look nicer   in other ways?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10013,m5c3d,C3D. How often he takes child places he/she needs to go,C3.      Fathers can help in many different ways.  Please tell me how often {FATHER} helps you with the following:,C3D.,,"How   often does he take {CHILD} places {he/she} needs to go, such as to school or   the doctor?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10014,m5c5a,C5A. Thought your relationship with father might be in trouble,"C5.           Sometimes couples have serious problems in their relationship and have thoughts of breaking up.  Even people who get along well with their partner sometimes wonder whether their relationship is working out. For the next set of statements, please tell me how often each is true about your relationship with {FATHER} over the past year.  First, how often have you …",C5A.,,"Thought   your relationship with {FATHER} might be in trouble? Would you say that over   the past year this was often, sometimes, or never true?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10015,m5c5b,C5B. You and father discussed ending your relationship,"C5.           Sometimes couples have serious problems in their relationship and have thoughts of breaking up.  Even people who get along well with their partner sometimes wonder whether their relationship is working out. For the next set of statements, please tell me how often each is true about your relationship with {FATHER} over the past year.  First, how often have you …",C5B.,,You   and {FATHER} discussed ending your relationship?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10016,m5c5c,C5C. Talked to a close friend or relative about breaking up with father,"C5.           Sometimes couples have serious problems in their relationship and have thoughts of breaking up.  Even people who get along well with their partner sometimes wonder whether their relationship is working out. For the next set of statements, please tell me how often each is true about your relationship with {FATHER} over the past year.  First, how often have you …",C5C.,,Talked   to a close friend or relative about breaking up with {FATHER}?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10017,m5c6a,C6A. He is fair and willing to compromise when you have a disagreement,"C6.        Now, think about how {FATHER} behaves towards you.  For each statement I read, please tell me how often he behaves this way.",C6A.,,"First,   he is fair and willing to compromise when you have a disagreement",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10018,m5c6b,C6B. He expresses affection or love for you,"C6.        Now, think about how {FATHER} behaves towards you.  For each statement I read, please tell me how often he behaves this way.",C6B.,,He   expresses affection or love for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10019,m5c6c,C6C. He insults or criticizes you or your ideas,"C6.        Now, think about how {FATHER} behaves towards you.  For each statement I read, please tell me how often he behaves this way.",C6C.,,He   insults or criticizes you or your ideas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10020,m5c6d,C6D. He encourages or helps you to do things that are important to you,"C6.        Now, think about how {FATHER} behaves towards you.  For each statement I read, please tell me how often he behaves this way.",C6D.,,He   encourages or helps you to do things that are important to you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,10021,m5c6e,C6E. He tries to keep you from seeing or talking to your friends or family,"C6.        Now, think about how {FATHER} behaves towards you.  For each statement I read, please tell me how often he behaves this way.",C6E.,,He   tries to keep you from seeing or talking with your friends or family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,10022,m5c6f,C6F. He tries to prevent you from going to work or school,"C6.        Now, think about how {FATHER} behaves towards you.  For each statement I read, please tell me how often he behaves this way.",C6F.,,He   tries to prevent you from going to work or school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,10023,m5c6g,"C6G. He withholds money, makes you ask for money, or takes your money","C6.        Now, think about how {FATHER} behaves towards you.  For each statement I read, please tell me how often he behaves this way.",C6G.,,"He   withholds money, makes you ask for money, or takes your money",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,10024,m5c6h,C6H. He slaps or kicks you,"C6.        Now, think about how {FATHER} behaves towards you.  For each statement I read, please tell me how often he behaves this way.",C6H.,,He   slaps or kicks you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,10025,m5c6i,C6I. He hits you with a fist or an object that could hurt you,"C6.        Now, think about how {FATHER} behaves towards you.  For each statement I read, please tell me how often he behaves this way.",C6I.,,He   hits you with a fist or an object that could hurt you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,10026,m5c6j,C6J. He tries to make you have sex or do sexual things you don't want to do,"C6.        Now, think about how {FATHER} behaves towards you.  For each statement I read, please tell me how often he behaves this way.",C6J.,,He   tries to make you have sex or do sexual things you don’t want to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,10027,m5c6k,C6K. He withholds sex to try to control your behavior,"C6.        Now, think about how {FATHER} behaves towards you.  For each statement I read, please tell me how often he behaves this way.",C6K.,,He   withholds sex to try to control your behavior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,10028,m5c6l,C6L. He insults/criticizes you for not taking good enough care of child/home,"C6.        Now, think about how {FATHER} behaves towards you.  For each statement I read, please tell me how often he behaves this way.",C6L.,,He   insults or criticizes you for not taking good enough care of the child or   your home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,10029,m5c6m,C6M. He throws something at you,"C6.        Now, think about how {FATHER} behaves towards you.  For each statement I read, please tell me how often he behaves this way.",C6M.,,He   throws something at you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,10030,m5c6n,"C6N. He pushes, grabs, or shoves you","C6.        Now, think about how {FATHER} behaves towards you.  For each statement I read, please tell me how often he behaves this way.",C6N.,,"He   pushes, grabs, or shoves you",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,10031,m5c6o,C6O. He listens to you when you need someone to talk to,"C6.        Now, think about how {FATHER} behaves towards you.  For each statement I read, please tell me how often he behaves this way.",C6O.,,He   listens to you when you need someone to talk to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,10032,m5c6p,C6P. He really understands your hurts and joys,"C6.        Now, think about how {FATHER} behaves towards you.  For each statement I read, please tell me how often he behaves this way.",C6P.,,He   really understands your hurts and joys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,10033,m5c7,C7. You and father had a physical fight in front of child,C7.           Now I have some questions about events that may have happened {since {DATE OF LAST INTERVIEW}/in the last four years}.,C7.           Now I have some questions about events that may have happened {since {DATE OF LAST INTERVIEW}/in the last four years}.,1,YES,2,NO,-14   -->  GO TO SECTION D,PERIOD (VOLUNTEERED),-1     -->  GO TO C9,REFUSED,-2    -->  GO TO C9,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,10034,m5c8a,C8A. You have been seriously hurt in a fight with father,,C8A.        Have you been seriously hurt in a fight with {FATHER} {since {DATE OF LAST INTERVIEW}/in the last four years}.,1,YES,2,NO,-14,PERIOD (VOLUNTEERED),-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,10035,m5c8b,C8B. You went to the hospital for any of these injuries,,C8B.        Did you go to the hospital for any of these injuries?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
