,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43
268,15819,p6f27a,F27a. Date nonresident parent last worked at regular job? (month),,"F27a.    In what month and year did {BIOFATHER/BIOMOTHER} last work at a job lasting two consecutive weeks or more, either full or part-time, for which {BIOFATHER/BIOMOTHER} received a regular paycheck?",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,15820,p6f27b,F27b. Date nonresident parent last worked at regular job? (year),,"F27b.    [In what month and year did {BIOFATHER/BIOMOTHER} last work at a job lasting two consecutive weeks or more, either full or part-time, for which {BIOFATHER/BIOMOTHER} received a regular paycheck?]",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,15821,p6f28,F28. Number of weeks nonresident parent worked in past year,,"F28.       In the past twelve months, how many weeks did {BIOFATHER/BIOMOTHER} work at {his/her} job or jobs? If {he/she} worked the entire year, but used paid vacation time or sick time, {he/she} worked 52 weeks.",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,15822,p6f29,F29. Amount nonresident parent earns at regular job (dollars),,F29.       About how much does {BIOFATHER/BIOMOTHER} usually earn in that job or jobs before taxes and deductions?,-1,REFUSED,-2,DON’T KNOW,1,PER HOUR,2,PER DAY,3,PER WEEK,4,PER EVERY 2 WEEKS (26 CHECKS PER YEAR),5,PER TWICE A MONTH (24 CHECKS PER YEAR),6,PER MONTH,7,PER YEAR,91,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,15823,p6f29a,F29a. Unit: Time period of nonresident parent's earnings at regular job,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,15824,p6f30,F30. Nonresident parent engages in other activities for income?,,"F30.       Other than regular paid employment, does {BIOFATHER/BIOMOTHER} engage in any activities in order to generate income, or in exchange for meals, clothing, a place to live or other basic necessities?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,15825,p6f31,F31. Nonresident parent has health condition that limits work?,,F31.       Does {BIOFATHER/BIOMOTHER} have any physical or mental health conditions that limit the kind or amount of work (he/she) can do?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,15826,p6f32,F32. Nonresident parent has alcohol or drug use problems?,,F32.       Does {BIOFATHER/BIOMOTHER} have problems such as keeping a job or getting along with family and friends because of alcohol or drug use?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,15827,p6f33,F33. Nonresident parent had child with another partner since last int?,,F33.       Has {BIOFATHER/BIOMOTHER} had any children with another partner since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}? *,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,15828,p6f34,F34. Nonresident parent lives with/married to another partner?,,F34.       Is {BIOFATHER/BIOMOTHER} living with or married to another partner?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,15829,p6f35,F35. Nonresident parent spent time in jail since last int?,,F35.       Has {BIOFATHER/BIOMOTHER} spent any time in jail or prison since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}? *,1,YES,2  -->  GO TO SECTION G,NO,-1  -->  GO TO SECTION G,REFUSED,-2  -->  GO TO SECTION G,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,15830,p6f36,F36. Visited nonresident parent in jail?,,F36.       Did you go visit {BIOFATHER/BIOMOTHER} in jail or prison?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,15831,p6f37,F37. Youth visited nonresident parent in jail?,,F37.       Did {YOUTH} go visit {BIOFATHER/BIOMOTHER} in jail or prison?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,15832,p6box_g1,Box G1. Initial skip pattern for Section G,,OTHER (SPECIFY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,15833,p6g1,G1. Relationship quality with spouse/partner,,"G1.         In general, would you say that your relationship with {BIOFATHER/CURRENT PARTNER} is excellent, very good, good, fair or poor?",1,EXCELLENT,2,VERY GOOD,3,GOOD,4,FAIR,5,POOR,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,15834,p6g2,G2. Kind of parent spouse/partner is to youth?,,G2.         Please think about the kind of {father/parent} you feel that {BIOFATHER/CURRENT PARTNER} is to {YOUTH}. Would you say that {BIOFATHER/CURRENT PARTNER} is…,1,"An excellent {father/parent},",2,"A very good {father/parent},",3,"A good {father/parent}, or",4,Not a very good {father/parent}?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,15835,p6g3,G3. What was spouse/partner doing most of last week?,,"G3.         What was {BIOFATHER/CURRENT PARTNER} doing most of last week—working at a regular job, going to school, or something else?",0  -->  GO TO G4A,NOTHING,1  -->  GO TO G5,WORKING AT A REGULAR JOB,2  -->  GO TO G4A,LOOKING FOR WORK,3  -->  GO TO G4A,IN SCHOOL,4  -->  GO TO G4A,UNABLE TO WORK,5  -->  GO TO G4A,IN JAIL/PRISON,…6  -->  GO TO G4A,STAY AT HOME PARENT,7  -->  GO TO G5,WORKING AND IN SCHOOL,8  -->  GO TO G5,TAKING TIME OFF WORK (ILLNESS/VACATION),91 -->  GO TO G3OS,OTHER (SPECIFY),-1  -->  GO TO G4A,REFUSED,… -2 -->  GO TO G4A,DON’T KNOW,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,15836,p6g4a,G4a. Date spouse/partner last worked at regular job? (month),,"G4a.     In what month and year did {BIOFATHER/CURRENT PARTNER} last work at a job lasting two consecutive weeks or more, either full or part-time, for which {BIOFATHER/CURRENT PARTNER} received a regular paycheck?",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,15837,p6g4b,G4b. Date spouse/partner last worked at regular job? (year),,"G4b.     [In what month and year did {BIOFATHER/CURRENT PARTNER} last work at a job lasting two consecutive weeks or more, either full or part-time, for which {BIOFATHER/CURRENT PARTNER} received a regular paycheck?]",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,15838,p6g5,G5. Number of weeks spouse/partner worked in past year,,"G5.         In the past twelve months, how many weeks did {BIOFATHER/CURRENT PARTNER} work at his job or jobs? If {BIOFATHER/CURRENT PARTNER} worked the entire year, but used paid vacation time or sick time, that would be 52 weeks.",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,15839,p6g6,G6. Amount spouse/partner earns at regular job (dollars),,G6.         About how much does {BIOFATHER/CURRENT PARTNER} usually earn at his job or jobs before taxes and deductions?,-1,REFUSED,-2,DON’T KNOW,1,PER HOUR,2,PER DAY,3,PER WEEK,4,PER EVERY 2 WEEKS (26 CHECKS PER YEAR),5,PER TWICE A MONTH (24 CHECKS PER YEAR),6,PER MONTH,7,PER YEAR,91,OTHER (SPECIFY),-1,REFUSED,-2,DON’T KNOW,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,15840,p6g6a,G6a. Unit: Time period of spouse/partner's earnings at regular job,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,15841,p6g7,G7. Spouse/partner engages in other activities for income?,,"G7.         Other than regular paid employment, does {BIOFATHER/CURRENT PARTNER} engage in any activities in order to generate income, or in exchange for meals, clothing, a place to live or other basic necessities?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,15842,p6g8,G8. Spouse/partner has health condition that limits work?,,G8.         Does {BIOFATHER/CURRENT PARTNER} have any physical or mental health conditions that limit the kind or amount of work {BIOFATHER/CURRENT PARTNER} can do?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,15843,p6g9,G9. Spouse/partner has alcohol or drug use problems?,,G9.         Does {BIOFATHER/CURRENT PARTNER} have problems such as keeping a job or getting along with family and friends because of alcohol or drug use?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,15844,p6g10,G10. Spouse/partner has children with another partner?,,G10.       Does {BIOFATHER/CURRENT PARTNER} have any children with another partner?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,15845,p6g11,G11. Had physical fight with spouse/partner in front of youth in past year?,,G11.       Have you and {CURRENT PARTNER/BIOFATHER} had a physical fight in front of {YOUTH} in the last year?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,15846,p6g12,G12. Seriously hurt in a fight with spouse/partner in past year?,,G12.       Have you been seriously hurt in a fight with {CURRENT PARTNER/BIOFATHER} in the last year?,1,YES,2  -->  GO TO G17,NO,-1  -->  GO TO G17,REFUSED,-2  -->  GO TO G17,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,15847,p6g13,G13. Went to hospital for fight with spouse/partner in past year?,,G13.       Did you go to the hospital for these injuries?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,15848,p6g14,G14. Reported fight with spouse/partner to police in past year?,,G14.       Did you report the incident to the police?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,15849,p6g15,G15. Told anyone else about fight with spouse/partner in past year?,,"G15.       Did you tell anyone else about this, such as a friend, a minister, a social worker, or someone else?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,15850,p6g16,G16. Spouse/partner hurt you in front of youth in past year?,,G16.       Did {CURRENT PARTNER/BIOFATHER} hurt you in front of {YOUTH}?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,15851,p6g17,G17. Had physical fight with spouse/partner since last int?,,G17.     Have you and {CURRENT PARTNER/BIOFATHER} had a physical fight in front of {YOUTH} since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9} but not in the past year?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,15852,p6g18,G18. Seriously hurt in a fight with spouse/partner since last int?,,G18.       Have you been seriously hurt in a fight with {CURRENT PARTNER/BIOFATHER} at any time since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}?,1,YES,2 -->  GO TO BOX G22,NO,-1 -->  GO TO BOX G22,REFUSED,-2 -->  GO TO BOX G22,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,15853,p6g19,G19. Went to hospital for fight with spouse/partner since last int?,,G19.       Did you go to the hospital for these injuries?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,15854,p6g20,G20. Reported fight with spouse/partner to police since last int?,,G20.       Did you report the incident to the police?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,15855,p6g21,G21. Told anyone else about fight with spouse/partner since last int?,,"G21.       Did you tell anyone else about this, such as a friend, a minister, a social worker, or someone else?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,15856,p6g22,G22. Spouse/partner hurt you in front of youth since last int?,,G22.       Did {CURRENT PARTNER/BIOFATHER} hurt you in front of {YOUTH}?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,15857,p6g23,G23. Current partner ever spent time in jail?,,G23.       Has {CURRENT PARTNER} ever spent any time in jail or prison?,1  -->  GO TO G25,YES,2  -->  GO TO SECTION H,NO,-1  -->  GO TO SECTION H,REFUSED,-2  -->  GO TO SECTION H,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,15858,p6g24,G24. Spouse/partner spent time in jail since last int?,,G24.       Has {BIOFATHER/CURRENT PARTNER} spent any time in jail or prison since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}?,1,YES,2  -->  GO TO SECTION H,NO,-1  -->  GO TO SECTION H,REFUSED,-2  -->  GO TO SECTION H,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,15859,p6g25,G25. Visited spouse/partner in jail?,,G25.       Did you go visit {BIOFATHER/CURRENT PATNER} in jail or prison? *,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,15860,p6g26,G26. Youth visited spouse/partner in jail?,,G26.       Did {YOUTH} go visit {BIOFATHER/CURRENT PARTNER} in jail or prison?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,15861,p6h1,H1. PCG's description of satisfaction with own life,,"H1.         My next question is about how satisfied you are with your life overall. In general, would you say you are …",1,"Very satisfied with your life overall,",2,"Somewhat satisfied,",3,"Somewhat dissatisfied, or",4,Very dissatisfied?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,15862,p6h2,H2. PCG's description of own health in past year,,"H2.         Now I’d like to ask you some questions about your health and how you’ve been feeling in the past twelve months. In general, how is your health?  Would you say it is . . .",1,"Excellent,",2,"Very good,",3,"Good,",4,"Fair, or",5,Poor?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,15863,p6h3,H3. Have serious health problem that limits work?,,H3.         Do you have a serious health problem that limits the amount or kind of work you can do?,1,YES,2 -->  GO TO H5,NO,-1 -->  GO TO H5,REFUSED,-2 -->  GO TO H5,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,15864,p6h4_1,H4_1. PCG has diabetes,H4.         What health problem or problems do you have?,DIABETES,1,DIABETES,2,ASTHMA,3,HIGH BLOOD PRESSURE,4,PAIN,5,SEIZURES/EPILEPSY,6,HEART DISEASE,7,BACK PROBLEMS,8,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,15865,p6h4_2,H4_2. PCG has asthma,H4.         What health problem or problems do you have?,ASTHMA,1,DIABETES,2,ASTHMA,3,HIGH BLOOD PRESSURE,4,PAIN,5,SEIZURES/EPILEPSY,6,HEART DISEASE,7,BACK PROBLEMS,8,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,15866,p6h4_3,H4_3. PCG has high blood pressure,H4.         What health problem or problems do you have?,HIGH BLOOD PRESSURE,1,DIABETES,2,ASTHMA,3,HIGH BLOOD PRESSURE,4,PAIN,5,SEIZURES/EPILEPSY,6,HEART DISEASE,7,BACK PROBLEMS,8,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,15867,p6h4_4,H4_4. PCG has pain,H4.         What health problem or problems do you have?,PAIN,1,DIABETES,2,ASTHMA,3,HIGH BLOOD PRESSURE,4,PAIN,5,SEIZURES/EPILEPSY,6,HEART DISEASE,7,BACK PROBLEMS,8,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,15868,p6h4_5,H4_5. PCG has seizures/epilepsy,H4.         What health problem or problems do you have?,SEIZURES/EPILEPSY,1,DIABETES,2,ASTHMA,3,HIGH BLOOD PRESSURE,4,PAIN,5,SEIZURES/EPILEPSY,6,HEART DISEASE,7,BACK PROBLEMS,8,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,15869,p6h4_6,H4_6. PCG has heart disease,H4.         What health problem or problems do you have?,HEART DISEASE,1,DIABETES,2,ASTHMA,3,HIGH BLOOD PRESSURE,4,PAIN,5,SEIZURES/EPILEPSY,6,HEART DISEASE,7,BACK PROBLEMS,8,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,15870,p6h4_7,H4_7. PCG has back problems,H4.         What health problem or problems do you have?,BACK PROBLEMS,1,DIABETES,2,ASTHMA,3,HIGH BLOOD PRESSURE,4,PAIN,5,SEIZURES/EPILEPSY,6,HEART DISEASE,7,BACK PROBLEMS,8,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,15871,p6h4_8,H4_8. PCG has other health problem,H4.         What health problem or problems do you have?,OTHER,1,DIABETES,2,ASTHMA,3,HIGH BLOOD PRESSURE,4,PAIN,5,SEIZURES/EPILEPSY,6,HEART DISEASE,7,BACK PROBLEMS,8,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,15872,p6h5,H5. PCG covered by any health insurance?,,"H5.         Are you currently covered by any type of health insurance, including private insurance, Medicaid, or another public, federal or state assistance program which pays for medical care, or do you belong to a Medicaid HMO?",1,YES,2 -->  GO TO H7,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,15873,p6h6,H6. Any period not covered by health insurance since last int?,,H6.         Has there been a period since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9} when you have not been covered by any type of health insurance?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,15874,p6h7,H7. Felt sad/depressed for two or more weeks in past year?,,"H7.         During the past twelve months, has there ever been a time when you felt sad, blue, or depressed for two or more weeks in a row?",1,YES,2 -->  GO TO H11,NO,14 -->  GO TO H11,(VOLUNTEERED),-1 -->  GO TO H11,REFUSED,-2 -->  GO TO H11,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,15875,p6h8,H8. Duration of PCG's depressed feelings during two weeks in past year,,"H8.         During that time, did the feelings of being sad, blue, or depressed usually last …",1,"All day long,",2,"Most of the day,",3,"About half of the day, or",4 -->  GO TO H11,Less than half the day?,-1 -->  GO TO H11,REFUSED,-2 -->  GO TO H11,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,15876,p6h9,H9. Frequency felt depressed during two weeks in past year,,"H9.         During those two weeks, did you feel this way …",1,"Every day,",2,"Almost every day, or",3 -->  GO TO H11,Less often?,-1 -->  GO TO H11,REFUSED,-2 -->  GO TO H11,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,15877,p6h10,H10. Lost interest in most things during two weeks in past year?,,"H10.       During those two weeks did you lose interest in most things like hobbies, work, or activities that usually give you pleasure?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,15878,p6h11,H11. Lost interest in most things for two or more weeks in past year?,,"H11.       During the past twelve months, has there ever been a time lasting two weeks or more when you lost interest in most things like hobbies, work, or activities that usually give you pleasure?",1,YES,2 -->  GO TO H22,NO,14 -->  GO TO H22,(VOLUNTEERED),-1 -->  GO TO H22,REFUSED,-2 -->  GO TO H22,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,15879,p6h12,H12. Duration of PCG's loss of interest during two weeks in past year,,"H12.       During that two-week period, did the loss of interest usually last ...",,H12,1,"All day long,",2,"Most of the day,",3,"About half of the day, or",4 -->  GO TO H22,Less than half the day?,-1 -->  GO TO H22,REFUSED,-2 -->  GO TO H22,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,15880,p6h13,H13. Frequency lost interest during two weeks in past year,,"H13.       Did you feel this way every day, almost every day, or less often during the two weeks?",1,"Every day,",2,"Almost every day, or",3 -->  GO TO H22,Less often?,-1 -->  GO TO H22,REFUSED,-2 -->  GO TO H22,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,15881,p6h14,H14. Felt more tired/low energy during two weeks in past year?,,"H14.       Thinking about those same two weeks, did you feel more tired out or low on energy than is usual for you?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
