,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43,val44,lab44,val45,lab45,val46,lab46,val47,lab47,val48,lab48,val49,lab49,val50,lab50,val51,lab51,val52,lab52,val53,lab53,val54,lab54,val55,lab55,val56,lab56,val57,lab57,val58,lab58,val59,lab59,val60,lab60,val61,lab61,val62,lab62,val63,lab63,val64,lab64,val65,lab65,val66,lab66,val67,lab67,val68,lab68,val69,lab69,val70,lab70,val71,lab71,val72,lab72,val73,lab73,val74,lab74,val75,lab75,val76,lab76,val77,lab77,val78,lab78,val79,lab79,val80,lab80,val81,lab81,val82,lab82,val83,lab83,val84,lab84,val85,lab85,val86,lab86,val87,lab87,val88,lab88,val89,lab89,val90,lab90,val91,lab91,val92,lab92,val93,lab93,val94,lab94,val95,lab95,val96,lab96,val97,lab97,val98,lab98,val99,lab99
273,6946,f4c10a2,Why doesn't mother want you involved?,C10.        My next questions are about the legal arrangements you and (MOTHER) have regarding (CHILD).,C10A2.           Why doesn’t (MOTHER) want you involved?,1,ABLE TO PROVIDE SUPPORT,2,ALONG WITH FATHER,3,FATHER A BAD INFLUENCE,4,CAN’T LOCATE FATHER,5,OTHER (NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,6947,f4c11,INT CHK: ARE FATHER AND MOTHER MARRIED AND LIVING TOGETHER?,C11.        ARE FATHER AND MOTHER MARRIED AND LIVING TOGETHER?,C11.        ARE FATHER AND MOTHER MARRIED AND LIVING TOGETHER?,1  -->  GO TO C23,YES,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,6948,f4c12,INT CHK: DID FATHER AND MOTHER HAVE A LEGAL AGREEMENT/SUPPORT ORDER AT LAST INTE,C12.        DID FATHER AND MOTHER HAVE A LEGAL AGREEMENT OR CHILD SUPPORT ORDER AT LAST INTERVIEW?,C12.        DID FATHER AND MOTHER HAVE A LEGAL AGREEMENT OR CHILD SUPPORT ORDER AT LAST INTERVIEW?,1,YES,2,NO,-10,FATHER NEVER INTERVIEWED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,6949,f4c12a,Have there been any changes to original legal agreement since reached?,C12.        DID FATHER AND MOTHER HAVE A LEGAL AGREEMENT OR CHILD SUPPORT ORDER AT LAST INTERVIEW?,"C12A.      The last time we interviewed you, you told us that you have a legal agreement or child support order that requires you to provide financial support for (CHILD).  Have there been any changes to the original agreement since it was reached?",1  -->  GO TO C15A,YES,2  -->  GO TO C16,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,6950,f4c12b,INT CHK: WAS LEGAL PATERNITY ESTABLISHED?,C12.        DID FATHER AND MOTHER HAVE A LEGAL AGREEMENT OR CHILD SUPPORT ORDER AT LAST INTERVIEW?,C12B.      WAS LEGAL PATERNITY ESTABLISHED?,1,YES,2  -->  GO TO C23,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,6951,f4c13,You have legal agreement/child supp order required provide financial support?,C13.        Next I have some questions about financial contributions you might make to help support (CHILD).,C13.        Next I have some questions about financial contributions you might make to help support (CHILD).,1  -->  GO TO C13B,YES,2,NO,1  -->  GO TO C13A3,RECEIVE PAYMENTS DIRECTLY,2,INVOLVED,3,INVOLVED,4,OTHER (NOT SPECIFIED),101,LIVING TOGETHER,102,MOTHER NOT LOCATED,103,MUTUAL UNDERSTANDING,104,INCARCERATED,105,CUSTODY ISSUES,106,IN PROCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,6952,f4c13a1,What is primary reason you don't have child supp order?,C13.        Next I have some questions about financial contributions you might make to help support (CHILD).,C13A1.   Why doesn’t (MOTHER) want you involved?,1,ABLE TO PROVIDE SUPPORT,2,ALONG WITH FATHER,3,FATHER A BAD INFLUENCE,4,MOTHER CAN’T LOCATE FATHER,5,OTHER (NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,6953,f4c13a2,Why doesn't mother want you involved?,C13.        Next I have some questions about financial contributions you might make to help support (CHILD).,"C13A2.   Have you ever contacted a child support enforcement office, a department of   social services, welfare office, or any government agency to find out about            child support?",1,YES,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,6954,f4c13a3,Have you ever contact child supp agency/other find out a/b child supp?,C13.        Next I have some questions about financial contributions you might make to help support (CHILD).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,6955,f4c13b1,When was legal agreement first reached? (month),C13.        Next I have some questions about financial contributions you might make to help support (CHILD).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,6956,f4c13b2,When was legal agreement first reached? (year),C13.        Next I have some questions about financial contributions you might make to help support (CHILD).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,6957,f4c14,INT CHK: DOES FATHER HAVE ANY OTHER CHILDREN BY MOTHER?,C14.        DOES FATHER HAVE ANY OTHER CHILDREN BY MOTHER?,C14.        DOES FATHER HAVE ANY OTHER CHILDREN BY MOTHER?,1,"YES, MORE THAN ONE",2  -->  GO TO C15,"NO, FOCAL CHILD ONLY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,6958,f4c14a,Is your legal agreement just for child or for other children?,C14.        DOES FATHER HAVE ANY OTHER CHILDREN BY MOTHER?,C14A.      Is your legal agreement just for (CHILD) or is it for (any of) your other child(ren) as well?,1,JUST FOR CHILD,2,FOR OTHER CHILDREN AS WELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,6959,f4c15,Have there been any changes to original agreement since reached?,C15.        Have there been any changes to the original agreement since it was reached?,C15.        Have there been any changes to the original agreement since it was reached?,1,YES,2  -->  GO TO C16,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,6960,f4c15a_1,Why was original agreement changed: include another child?,C15A.      Why was the original agreement changed?,TO INCLUDE ANOTHER CHILD,1,TO INCLUDE ANOTHER CHILD,2,CIRCUMSTANCES,3,CIRCUMSTANCES,4,OTHER (NOT SPECIFIED),101,MOVED IN TOGETHER,102,"FELL BEHIND, STOPPED PAYMENTS",103,AGREEMENT TERMINATED,104,CHILD MOVED IN WITH FATHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,6961,f4c15a_2,Why was original agreement changed: change in father economic circumstances?,C15A.      Why was the original agreement changed?,CIRCUMSTANCES,1,TO INCLUDE ANOTHER CHILD,2,CIRCUMSTANCES,3,CIRCUMSTANCES,4,OTHER (NOT SPECIFIED),101,MOVED IN TOGETHER,102,"FELL BEHIND, STOPPED PAYMENTS",103,AGREEMENT TERMINATED,104,CHILD MOVED IN WITH FATHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,6962,f4c15a_3,Why was original agreement changed: change in mother economic circumstances?,C15A.      Why was the original agreement changed?,CIRCUMSTANCES,1,TO INCLUDE ANOTHER CHILD,2,CIRCUMSTANCES,3,CIRCUMSTANCES,4,OTHER (NOT SPECIFIED),101,MOVED IN TOGETHER,102,"FELL BEHIND, STOPPED PAYMENTS",103,AGREEMENT TERMINATED,104,CHILD MOVED IN WITH FATHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,6963,f4c15a_4,Why was original agreement changed: other?,C15A.      Why was the original agreement changed?,OTHER (NOT SPECIFIED),1,TO INCLUDE ANOTHER CHILD,2,CIRCUMSTANCES,3,CIRCUMSTANCES,4,OTHER (NOT SPECIFIED),101,MOVED IN TOGETHER,102,"FELL BEHIND, STOPPED PAYMENTS",103,AGREEMENT TERMINATED,104,CHILD MOVED IN WITH FATHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,6964,f4c15b1,When was original agreement changed? (month),C15.        Have there been any changes to the original agreement since it was reached?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,6965,f4c15b2,When was original agreement changed? (year),C15.        Have there been any changes to the original agreement since it was reached?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,6966,f4c16,How much are the payments supposed to be?,C16.        How much are the payments supposed to be per month?,C16.        How much are the payments supposed to be per month?,1,WEEK,2,EVERY 2 WEEKS,3,MONTH,4,OTHER (NOT SPECIFIED),0,TERMINATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,6967,f4c16p,How much are the payments? (per),C16.        How much are the payments supposed to be per month?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,6968,f4c17,INT CHK: DO FATHER AND MOTHER LIVE TOGETHER?,C17.        DO FATHER AND MOTHER LIVE TOGETHER?,C17.        DO FATHER AND MOTHER LIVE TOGETHER?,1  -->  GO TO C19,YES,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,6969,f4c18,"Are payments supposed to go directly to mother, to court, to agency?","C18.        Are payments supposed to be given directly to (MOTHER), to the court, to a welfare or child support agency, or to somewhere else?","C18.        Are payments supposed to be given directly to (MOTHER), to the court, to a welfare or child support agency, or to somewhere else?",1,MOTHER,2,COURT,4,OTHER (NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,6970,f4c19,How often do you pay on time?,C19.        How often do you pay on time?  Is it . . .,C19.        How often do you pay on time?  Is it . . .,1,"All of the time,",2,"More than half of the time,",3,"About half the time,",4,"Less than half the time, or",5,Never?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,6971,f4c20,How much of legally-agreed-upon child supp did you actually pay?,C20.        About how much of this legally agreed upon child support did you actually pay—USE MOST RECENT:  (since [DATE IN C13B/since [DATE IN C15B/in the past 2 years)?  Would you say you have paid. . . .,C20.        About how much of this legally agreed upon child support did you actually pay—USE MOST RECENT:  (since [DATE IN C13B/since [DATE IN C15B/in the past 2 years)?  Would you say you have paid. . . .,1  -->  GO TO C20B,"All of the amount agreed upon,",2,"Some of the amount agreed upon,",3  -->  GO TO C20B,None of the amount agreed upon?,-2,DON’T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,6972,f4c20a,Approx how much child support did you pay?,C20.        About how much of this legally agreed upon child support did you actually pay—USE MOST RECENT:  (since [DATE IN C13B/since [DATE IN C15B/in the past 2 years)?  Would you say you have paid. . . .,C20A.      Can you tell me approximately how much you paid?  Was it . . .,1,"Less than $500,",2,"$500 to $1,000,",3,"$1,001 to $2,000,",4,"$2,001 to $3,000,",5,"$3,001 to $4,000,",6,"$4,001 to $5,000,",7,"$5,001 to $10,000, or",8,"More than $10,000?",-2,DON’T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,6973,f4c20b,You given financial supp direct to mother  instead/addition to child supp?,C20.        About how much of this legally agreed upon child support did you actually pay—USE MOST RECENT:  (since [DATE IN C13B/since [DATE IN C15B/in the past 2 years)?  Would you say you have paid. . . .,"C20B.      USE MOST RECENT:  (since DATE IN C13B]/since [DATE IN C15B]/in the past two years,) Have you given money or other financial support to (MOTHER) directly (instead of/in addition to) paying formal child support?",1,YES,2  -->  GO TO C21,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,6974,f4c20c,"How much money have you given mother  last 2 yrs, not formal child support?",C20.        About how much of this legally agreed upon child support did you actually pay—USE MOST RECENT:  (since [DATE IN C13B/since [DATE IN C15B/in the past 2 years)?  Would you say you have paid. . . .,"C20C.     (Not including money that you paid as part of the formal child support,) How much money did you give (MOTHER) (since DATE IN C13B]/since [DATE IN C15B]/in the past 2 years)?",-2,DON’T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,6975,f4c20d,"How much money given mother  last 2 yrs, not formal chld supp, range?",C20.        About how much of this legally agreed upon child support did you actually pay—USE MOST RECENT:  (since [DATE IN C13B/since [DATE IN C15B/in the past 2 years)?  Would you say you have paid. . . .,C20D.     I just need a range.  Can you tell me if it was . . .,1,"Less than $500,",2,"$500 to $1,000,",3,"$1,001 to $2,000,",4,"$2,001 to $3,000,",5,"$3,001 to $4,000,",6,"$4,001 to $5,000,",7,"$5,001 to $10,000, or",8,"More than $10,000?",-2,DON’T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,6976,f4c21,Do you have any arrears on child support supposed to pay?,"C21.        Do you have any arrears on the child support that you are supposed to pay to you, or do you owe anything to the welfare department for unpaid monthly support or for reimbursing birthing costs?","C21.        Do you have any arrears on the child support that you are supposed to pay to you, or do you owe anything to the welfare department for unpaid monthly support or for reimbursing birthing costs?",1,YES,2,NO,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,6977,f4c21a,What is amount of the arrears?,"C21.        Do you have any arrears on the child support that you are supposed to pay to you, or do you owe anything to the welfare department for unpaid monthly support or for reimbursing birthing costs?",C21A.      What is the amount of the arrears?,-2,DON’T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,6978,f4c21b,"What is amount of the arrears, range?","C21.        Do you have any arrears on the child support that you are supposed to pay to you, or do you owe anything to the welfare department for unpaid monthly support or for reimbursing birthing costs?",C21B.      I just need to have a range.  Can you tell me if it is . . .,1,"Less than $500,",2,"$500 to $1,000,",3,"$1,001 to $2,000,",4,"$2,001 to $3,000,",5,"$3,001 to $4,000,",6,"$4,001 to $5,000,",7,"$5,001 to $10,000, or",8,"More than $10,000?",-2,DON’T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,6979,f4c21c,Action taken by welfare office/court judge to get you to pay support?,"C21.        Do you have any arrears on the child support that you are supposed to pay to you, or do you owe anything to the welfare department for unpaid monthly support or for reimbursing birthing costs?","C21C.     Has any action been taken by a welfare office, court, or judge to try to get you to pay the child support you owe?",1,YES,2,NO,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,6980,f4c21d_1,What action taken: garnished wages?,C21D.     What action has been taken?,GARNISHED FATHER’S WAGES,1,GARNISHED FATHER’S WAGES,2,INCOME TAX REFUND,3,DRIVER’S LICENSE,4,SEIZED FATHER’S LIQUID ASSETS,5,PERSONAL PROPERTY,6,LICENSE,7,SENT FATHER TO PRISON OR JAIL,8,PUT FATHER ON PROBATION,9,OTHER (NOT SPECIFIED),101,COURT CASE,102,PAY MORE MONEY,103,PAYMENT PLAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,6981,f4c21d_2,What action taken: seized income tax refund?,C21D.     What action has been taken?,INCOME TAX REFUND,1,GARNISHED FATHER’S WAGES,2,INCOME TAX REFUND,3,DRIVER’S LICENSE,4,SEIZED FATHER’S LIQUID ASSETS,5,PERSONAL PROPERTY,6,LICENSE,7,SENT FATHER TO PRISON OR JAIL,8,PUT FATHER ON PROBATION,9,OTHER (NOT SPECIFIED),101,COURT CASE,102,PAY MORE MONEY,103,PAYMENT PLAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,6982,f4c21d_3,What action taken: suspend driver's license?,C21D.     What action has been taken?,DRIVER’S LICENSE,1,GARNISHED FATHER’S WAGES,2,INCOME TAX REFUND,3,DRIVER’S LICENSE,4,SEIZED FATHER’S LIQUID ASSETS,5,PERSONAL PROPERTY,6,LICENSE,7,SENT FATHER TO PRISON OR JAIL,8,PUT FATHER ON PROBATION,9,OTHER (NOT SPECIFIED),101,COURT CASE,102,PAY MORE MONEY,103,PAYMENT PLAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
